event_timestamp,provider,model,request_id,user_id,project_id,team_name,workflow_name,agent_name,request_count,input_tokens,output_tokens,total_tokens,estimated_cost,latency_ms,status,environment
2026-06-12T19:02:27.244732,GitHub Copilot,Copilot-Chat,8222b36a-6c12-49e8-9bbf-71f8b0f7b68f,user-37,security-copilot,Product Engineering,Customer Support,Security Agent,1,3848,2459,6307,0.06307,548,success,stage
2026-06-29T08:16:27.244747,OpenAI,GPT-4o,782a2cfd-6c70-4ff6-82c7-fef3fb3f3eb3,user-49,support-assistant,Customer Support,Customer Support,Platform Agent,1,2950,1156,4106,0.04106,2352,success,prod
2026-06-08T16:07:27.244762,GitHub Copilot,Copilot-Chat,10bba412-d0df-486d-b694-deab2443ac65,user-12,incident-platform,Security,Incident Analysis,Incident Agent,1,3272,1263,4535,0.04535,3850,success,prod
2026-06-23T19:13:27.244778,OpenAI,GPT-4.1,43be0a49-d154-40df-a328-2fbc7e73b97d,user-38,developer-portal,Data Engineering,CI/CD Assistant,Incident Agent,1,7653,2175,9828,0.09828,2644,success,prod
2026-06-02T16:26:27.244794,Gemini,Gemini-2.5-Flash,35f40380-4432-447d-a634-01bad2b2254a,user-38,aiopsvista,Data Engineering,Documentation,Security Agent,1,2785,2806,5591,0.05591,2693,success,dev
2026-06-22T19:53:27.244809,OpenAI,GPT-4.1,bdb0364e-6ec1-4cad-a8fc-90013cc80352,user-22,developer-portal,Customer Support,Customer Support,Code Assistant,1,2682,2425,5107,0.05107,2721,success,stage
2026-06-10T22:09:27.244824,Anthropic,Claude-4-Sonnet,aad569dd-9b5b-4ddb-8b76-9621db1ec954,user-37,aiopsvista,Product Engineering,Root Cause Analysis,Platform Agent,1,6934,98,7032,0.07032,958,timeout,prod
2026-06-11T10:33:27.244873,Vertex AI,Gemini-on-Vertex,33409b5d-23d9-48e0-84b8-d348817b08e8,user-33,developer-portal,Platform,Documentation,FinOps Agent,1,5049,106,5155,0.05155,2506,success,prod
2026-06-23T02:15:27.244910,Gemini,Gemini-2.5-Pro,b9b73888-1ba0-46d8-88d6-59f30bbb1e15,user-22,support-assistant,Customer Support,Knowledge Search,Code Assistant,1,6005,2895,8900,0.089,4691,success,prod
2026-06-11T02:34:27.244930,Anthropic,Claude-4-Sonnet,ce2f6988-0057-4ba4-ba3b-55401a279132,user-26,security-copilot,Product Engineering,Documentation,Code Assistant,1,4434,163,4597,0.04597,377,success,prod
2026-06-07T17:01:27.244948,Gemini,Gemini-2.5-Pro,ef2a04f9-2eae-41b9-9b6a-42e7fe079de6,user-18,rag-platform,Security,Customer Support,Security Agent,1,5429,3182,8611,0.08611,3269,success,prod
2026-06-10T00:17:27.244965,Anthropic,Claude-4-Sonnet,45a87840-f977-4c15-a093-cd4fa44cb844,user-28,support-assistant,Security,Documentation,Security Agent,1,2404,1194,3598,0.03598,4617,success,prod
2026-06-27T15:48:27.244999,Anthropic,Claude-4-Sonnet,fb2bfeb8-d37e-4320-9afe-e1f3c13c6764,user-8,support-assistant,Security,Incident Analysis,FinOps Agent,1,4851,2870,7721,0.07721,2324,success,stage
2026-06-14T01:39:27.245019,OpenAI,GPT-4.1,cf2efe4f-3a11-44d6-9e9d-0aaed70d39d3,user-37,aiopsvista,Platform,Incident Analysis,Security Agent,1,4907,3324,8231,0.08231,3501,success,prod
2026-06-20T20:39:27.245036,GitHub Copilot,Copilot-Chat,1159bdf0-20e1-4eaa-a1a6-1cef742b54ec,user-22,security-copilot,Product Engineering,Knowledge Search,Platform Agent,1,5071,1582,6653,0.06653,366,success,dev
2026-06-07T19:51:27.245053,GitHub Copilot,Copilot-Chat,cf219785-70de-443b-a7c0-88978a3db44d,user-39,rag-platform,Data Engineering,Customer Support,Security Agent,1,1993,670,2663,0.02663,289,success,prod
2026-06-01T06:45:27.245069,GitHub Copilot,Copilot-Chat,c7f2c896-2ae2-4c01-b9a6-41fd7f85dd8f,user-42,rag-platform,Platform,Root Cause Analysis,FinOps Agent,1,7535,3963,11498,0.11498,343,success,prod
2026-06-25T16:48:27.245086,Vertex AI,Gemini-on-Vertex,19ab99fa-3058-40e3-a133-72f0b6b97806,user-3,developer-portal,Security,Incident Analysis,Incident Agent,1,3611,2406,6017,0.06017,3115,success,prod
2026-06-08T16:23:27.245101,Vertex AI,Gemini-on-Vertex,46b6d301-8d49-4bb3-94e2-88facb072535,user-36,rag-platform,Data Engineering,Documentation,Security Agent,1,4099,1530,5629,0.05629,4856,success,prod
2026-05-31T17:41:27.245117,OpenAI,GPT-4.1,dac027a8-9768-407c-b9b6-ab344641aede,user-41,rag-platform,Platform,Incident Analysis,Security Agent,1,2609,3449,6058,0.06058,3340,success,prod
2026-06-11T02:51:27.245198,Vertex AI,Gemini-on-Vertex,fd39224c-a100-44dd-bd5e-49cb3fe3efe5,user-30,support-assistant,Customer Support,Knowledge Search,Platform Agent,1,5776,3373,9149,0.09149,1268,success,prod
2026-06-05T14:42:27.245231,Vertex AI,Gemini-on-Vertex,5bb80752-322d-47b9-a489-86b75900c77c,user-30,incident-platform,Customer Support,Knowledge Search,Code Assistant,1,7294,3175,10469,0.10469,193,error,prod
2026-06-30T02:39:27.245251,Anthropic,Claude-4-Sonnet,334b97c6-044d-4196-9c70-fdf18c660dce,user-26,aiopsvista,Data Engineering,Incident Analysis,FinOps Agent,1,2565,2324,4889,0.04889,4704,success,prod
2026-06-25T23:19:27.245270,GitHub Copilot,Copilot-Chat,eb6c2289-f659-4f87-b41e-668df2a99394,user-13,incident-platform,Platform,Knowledge Search,Security Agent,1,5591,3262,8853,0.08853,2151,success,stage
2026-06-27T18:42:27.245287,OpenAI,GPT-4.1,3465544c-8e0f-4735-8a93-d2fb1888a6d6,user-4,aiopsvista,Customer Support,Customer Support,Code Assistant,1,2725,1267,3992,0.03992,2044,timeout,stage
2026-06-18T14:42:27.245304,Vertex AI,Gemini-on-Vertex,e78d9364-ba16-4ea2-8da0-a7a1a817ba0a,user-8,security-copilot,Platform,Incident Analysis,Code Assistant,1,3234,3208,6442,0.06442,2291,success,prod
2026-06-09T10:33:27.245326,GitHub Copilot,Copilot-Chat,d461ffe5-3ca8-42e6-92f0-0e085b537a3c,user-26,incident-platform,SRE,CI/CD Assistant,Platform Agent,1,3854,398,4252,0.04252,3396,success,prod
2026-06-11T15:09:27.245358,GitHub Copilot,Copilot-Chat,4f015803-13b6-4942-9471-dea88ef7b9cd,user-20,incident-platform,Customer Support,CI/CD Assistant,FinOps Agent,1,5392,1925,7317,0.07317,2455,success,stage
2026-06-01T11:23:27.245376,Gemini,Gemini-2.5-Flash,145c8bd8-9557-457f-a779-973679486855,user-3,support-assistant,Customer Support,Incident Analysis,Incident Agent,1,6994,1395,8389,0.08389,472,success,stage
2026-06-18T20:45:27.245393,Anthropic,Claude-4-Sonnet,7762fb10-3efd-4d83-a7a1-97882656d014,user-5,support-assistant,Security,Documentation,Platform Agent,1,6575,2247,8822,0.08822,4261,success,prod
2026-06-14T03:49:27.245409,Anthropic,Claude-4-Sonnet,053120b3-1109-4ec3-8e93-0b5b8dc73b2a,user-5,incident-platform,Security,Root Cause Analysis,Platform Agent,1,7820,2540,10360,0.1036,3437,success,stage
2026-06-15T00:52:27.245573,OpenAI,GPT-4.1,6b2095e2-8046-4a0f-a5ad-6870530032e3,user-29,aiopsvista,Platform,Incident Analysis,Incident Agent,1,3089,2414,5503,0.05503,905,success,dev
2026-06-01T00:41:27.245628,GitHub Copilot,Copilot-Chat,85a2075c-1ba0-4316-8dfa-6ee6d9135075,user-14,aiopsvista,Security,Documentation,Code Assistant,1,6201,384,6585,0.06585,4230,success,prod
2026-06-25T03:59:27.245667,OpenAI,GPT-4.1,4c5c5185-2857-4902-bcb6-cbe9df05808e,user-34,support-assistant,Product Engineering,Customer Support,FinOps Agent,1,754,3627,4381,0.04381,4537,success,prod
2026-06-21T20:54:27.245707,OpenAI,GPT-4o,d0600bb9-e5dd-4e66-862b-e47c7cb3d2c4,user-9,security-copilot,Platform,Code Review,Platform Agent,1,2653,1321,3974,0.03974,1559,success,prod
2026-06-11T01:14:27.245738,OpenAI,GPT-4.1,f0c6558b-e55e-4d3f-8d10-1f082121f164,user-21,support-assistant,Security,Root Cause Analysis,Security Agent,1,6917,160,7077,0.07077,3736,success,prod
2026-06-23T22:51:27.245764,OpenAI,GPT-4o,e05fe3d0-2dfa-460a-b7e5-7df8ff3a20b5,user-18,rag-platform,Security,Root Cause Analysis,FinOps Agent,1,1000,1311,2311,0.02311,4983,success,prod
2026-06-07T17:44:27.245827,OpenAI,GPT-4o,20a6d5f3-753f-42ab-bc33-468fd3480876,user-41,incident-platform,Data Engineering,Code Review,FinOps Agent,1,7397,608,8005,0.08005,4956,success,prod
2026-06-09T20:17:27.245868,Gemini,Gemini-2.5-Pro,ae054f5d-e5be-4d52-adf7-896d79cc0cff,user-37,security-copilot,Data Engineering,Root Cause Analysis,Code Assistant,1,6495,852,7347,0.07347,2135,success,prod
2026-06-12T15:43:27.245896,Gemini,Gemini-2.5-Pro,b218b631-d484-42ec-8366-d5bcc0a5fcf5,user-13,incident-platform,Customer Support,Knowledge Search,Incident Agent,1,1423,2690,4113,0.04113,1610,success,dev
2026-06-07T23:48:27.245915,OpenAI,GPT-4.1,cbfdd26d-e9ca-49c9-8b40-369a854e4092,user-3,support-assistant,Product Engineering,Root Cause Analysis,FinOps Agent,1,2560,2285,4845,0.04845,2529,success,stage
2026-06-01T05:58:27.245933,Vertex AI,Gemini-on-Vertex,81c6bba0-9dd5-44c3-a0b0-4a1127918b85,user-22,developer-portal,Product Engineering,Incident Analysis,Incident Agent,1,4055,3126,7181,0.07181,4099,success,stage
2026-06-07T13:57:27.245952,Vertex AI,Gemini-on-Vertex,a04f0766-3e2b-42d3-810f-fba51b684d09,user-43,support-assistant,Product Engineering,Knowledge Search,Incident Agent,1,262,2481,2743,0.02743,962,success,stage
2026-06-22T15:44:27.245969,Gemini,Gemini-2.5-Flash,dde28c99-cf39-428c-8cec-d9d307d827e0,user-17,aiopsvista,SRE,Code Review,Security Agent,1,4234,1411,5645,0.05645,1181,success,prod
2026-06-04T11:36:27.245990,GitHub Copilot,Copilot-Chat,2d0be4dc-e583-4968-bdcf-3bf1a2ddf727,user-36,security-copilot,Platform,Knowledge Search,FinOps Agent,1,6082,1471,7553,0.07553,274,success,prod
2026-06-12T16:51:27.246050,GitHub Copilot,Copilot-Chat,e7a18b9d-1f98-49b2-83c5-4830b80c14df,user-43,incident-platform,Security,Root Cause Analysis,Platform Agent,1,4948,579,5527,0.05527,3000,timeout,prod
2026-06-23T19:44:27.246108,Anthropic,Claude-4-Sonnet,fce2f714-cf43-46c0-b6d3-5e7ab09165f3,user-13,aiopsvista,Customer Support,Root Cause Analysis,Support Agent,1,952,354,1306,0.01306,1926,success,stage
2026-06-10T01:37:27.246170,OpenAI,GPT-4o,b9324861-d090-40a2-9725-b387541a7a4c,user-33,incident-platform,Data Engineering,Root Cause Analysis,FinOps Agent,1,1115,2661,3776,0.03776,4961,success,prod
2026-05-30T10:19:27.246202,GitHub Copilot,Copilot-Chat,96549096-4d96-43bf-a4f2-000e46f83157,user-50,incident-platform,Data Engineering,Knowledge Search,Security Agent,1,3347,604,3951,0.03951,1979,rate_limited,prod
2026-06-12T00:20:27.246222,Anthropic,Claude-4-Sonnet,6639eb5b-3d89-485c-bc60-d3afffc98064,user-6,support-assistant,Data Engineering,Code Review,Security Agent,1,265,3061,3326,0.03326,3549,success,prod
2026-06-18T18:41:27.246331,Anthropic,Claude-4-Sonnet,93b3c4d4-7b93-4ae1-af49-cfe6f2cbb66a,user-45,security-copilot,Product Engineering,Documentation,Incident Agent,1,4906,360,5266,0.05266,2491,success,prod
2026-06-13T08:06:27.246364,Anthropic,Claude-4-Sonnet,283c7c22-e80d-4809-886f-30e8e1720e9d,user-9,incident-platform,Platform,Root Cause Analysis,FinOps Agent,1,7894,2864,10758,0.10758,2025,success,prod
2026-06-27T17:44:27.246385,Gemini,Gemini-2.5-Pro,5dd0b4fb-081a-470d-bde9-827cac6a88c7,user-19,incident-platform,Platform,Code Review,Incident Agent,1,941,3750,4691,0.04691,2204,success,prod
2026-06-02T13:32:27.246403,Anthropic,Claude-4-Sonnet,726db18c-ef4c-427c-818b-f77eaba58826,user-45,aiopsvista,Security,CI/CD Assistant,Platform Agent,1,7502,2047,9549,0.09549,3369,success,prod
2026-06-28T13:45:27.246421,Anthropic,Claude-4-Sonnet,ba97a9d8-a428-4c12-b65f-08784822cb5f,user-2,support-assistant,Security,CI/CD Assistant,Code Assistant,1,391,1631,2022,0.02022,2257,success,prod
2026-06-21T22:08:27.246439,OpenAI,GPT-4.1,15aa5089-52fd-4082-b3c7-4f2fd51f8912,user-42,developer-portal,Security,Incident Analysis,Incident Agent,1,7942,752,8694,0.08694,2992,success,prod
2026-06-06T17:46:27.246456,Anthropic,Claude-4-Sonnet,94c215fe-dfc2-4811-9862-372578a16d97,user-50,support-assistant,Platform,Code Review,Security Agent,1,4274,3670,7944,0.07944,2501,success,prod
2026-06-13T20:36:27.246473,Vertex AI,Gemini-on-Vertex,42ee7993-029a-4e4c-a5f7-bb298a51507e,user-38,rag-platform,Customer Support,Code Review,Incident Agent,1,7791,1961,9752,0.09752,1485,success,prod
2026-06-03T05:23:27.246490,OpenAI,GPT-4.1,f4231a6a-7c27-4ce2-b49e-41e92c2604e6,user-36,aiopsvista,Security,Code Review,Support Agent,1,7509,2289,9798,0.09798,3059,success,prod
2026-06-07T05:02:27.246511,Vertex AI,Gemini-on-Vertex,d57984e4-b240-4679-945a-eff9b2942cf2,user-29,security-copilot,Security,Incident Analysis,Security Agent,1,6480,1153,7633,0.07633,1268,success,prod
2026-06-06T06:07:27.246543,Vertex AI,Gemini-on-Vertex,10411dd3-e09e-41ff-bda7-24b18c790b4a,user-8,incident-platform,Customer Support,Code Review,Code Assistant,1,365,1310,1675,0.01675,4954,success,prod
2026-06-09T12:32:27.246563,OpenAI,GPT-4o,b99c38a7-6e46-44ad-93c1-eb778d4a4e22,user-44,incident-platform,SRE,Customer Support,Security Agent,1,3574,245,3819,0.03819,342,success,dev
2026-06-02T22:09:27.246664,GitHub Copilot,Copilot-Chat,120faf75-a5da-4518-bb28-e2acecab7de7,user-4,support-assistant,Product Engineering,Code Review,Code Assistant,1,7334,366,7700,0.077,4439,success,prod
2026-06-19T21:21:27.246699,Vertex AI,Gemini-on-Vertex,3207fec3-ddb2-428b-8881-a315bb380c5e,user-2,rag-platform,Customer Support,Documentation,Incident Agent,1,2530,3851,6381,0.06381,950,success,prod
2026-06-10T03:01:27.246721,Vertex AI,Gemini-on-Vertex,ce62c986-e432-41da-860e-8eb28624a874,user-13,aiopsvista,Data Engineering,Code Review,Platform Agent,1,7445,3822,11267,0.11267,1297,success,prod
2026-06-10T20:59:27.246742,GitHub Copilot,Copilot-Chat,57b2a4d8-3b57-46bf-9198-2e21b48c314d,user-16,incident-platform,SRE,Knowledge Search,Incident Agent,1,3018,1220,4238,0.04238,4128,success,prod
2026-06-01T15:45:27.246777,GitHub Copilot,Copilot-Chat,53b9c4eb-8d5b-4be9-8541-ee7b3975e718,user-16,support-assistant,Customer Support,Customer Support,FinOps Agent,1,3072,3858,6930,0.0693,4580,success,prod
2026-06-01T06:44:27.246797,Vertex AI,Gemini-on-Vertex,f94c5bdc-7da9-4ec0-acda-43e85ab21146,user-36,developer-portal,Platform,Knowledge Search,Support Agent,1,7711,1639,9350,0.0935,4231,success,prod
2026-06-16T03:58:27.246815,Vertex AI,Gemini-on-Vertex,f61f38f7-6da9-43bc-9084-35ea0dde0485,user-3,security-copilot,Platform,Customer Support,Security Agent,1,2020,3466,5486,0.05486,3843,success,prod
2026-06-11T18:33:27.246833,OpenAI,GPT-4o,d66dc936-1a65-4299-b9b9-236736ac59fa,user-28,aiopsvista,SRE,Code Review,FinOps Agent,1,5201,2784,7985,0.07985,4015,success,dev
2026-06-21T05:58:27.246850,OpenAI,GPT-4o,377a5902-4b0f-487d-8eb1-8fddc976b6fe,user-33,developer-portal,Data Engineering,Incident Analysis,FinOps Agent,1,1550,1265,2815,0.02815,645,success,prod
2026-06-24T18:17:27.246868,Vertex AI,Gemini-on-Vertex,32ab207a-699d-4461-9b7d-bf26e4129668,user-26,incident-platform,Platform,Knowledge Search,Code Assistant,1,4615,2975,7590,0.0759,2769,success,dev
2026-06-24T07:47:27.246885,Gemini,Gemini-2.5-Pro,6a0cde75-17a6-4b42-9fd0-c41834a9de5d,user-19,incident-platform,Data Engineering,Code Review,Security Agent,1,7542,511,8053,0.08053,4283,success,dev
2026-06-10T00:54:27.246908,Vertex AI,Gemini-on-Vertex,40de0374-2ea6-4fc3-bc06-e5f3dc48ff3f,user-36,developer-portal,Customer Support,CI/CD Assistant,Code Assistant,1,1662,2509,4171,0.04171,3780,success,prod
2026-06-18T07:23:27.246938,Gemini,Gemini-2.5-Pro,a4e6b940-b93d-441b-8b5d-d1454821f2df,user-50,developer-portal,SRE,Documentation,Security Agent,1,5513,814,6327,0.06327,2890,success,prod
2026-06-20T23:39:27.246956,Anthropic,Claude-4-Sonnet,68b2901a-5f85-43f6-b6f1-24f26b0ef360,user-8,aiopsvista,Customer Support,Incident Analysis,Code Assistant,1,2907,1590,4497,0.04497,2948,success,prod
2026-06-03T07:03:27.246974,OpenAI,GPT-4o,3a0b271b-8fff-4a6c-8221-236342afca78,user-40,incident-platform,Customer Support,Root Cause Analysis,Security Agent,1,7930,895,8825,0.08825,1540,success,stage
2026-06-17T17:14:27.246991,GitHub Copilot,Copilot-Chat,44953cb0-0ee4-43ae-9092-5972773c520f,user-42,aiopsvista,SRE,Code Review,Support Agent,1,6649,547,7196,0.07196,3419,success,prod
2026-06-14T18:06:27.247008,OpenAI,GPT-4.1,f5476a82-1d3f-45a6-a111-4ffb6a830610,user-14,rag-platform,SRE,Knowledge Search,Support Agent,1,4407,2545,6952,0.06952,4192,success,prod
2026-06-09T00:22:27.247025,OpenAI,GPT-4.1,c1381ccf-d08f-4752-84cb-80894db25932,user-26,rag-platform,SRE,Code Review,Platform Agent,1,5265,3193,8458,0.08458,4251,success,stage
2026-06-03T01:32:27.247041,Vertex AI,Gemini-on-Vertex,b29481d5-ac08-452a-9c2d-2bbddaf42479,user-33,incident-platform,Customer Support,Code Review,Security Agent,1,1959,1333,3292,0.03292,3097,success,prod
2026-06-23T03:01:27.247059,Gemini,Gemini-2.5-Pro,73f6604b-ab47-4581-baad-40fedab191d8,user-50,incident-platform,Data Engineering,Incident Analysis,Support Agent,1,5301,1879,7180,0.0718,3565,success,prod
2026-06-02T15:39:27.247076,Gemini,Gemini-2.5-Pro,5cca1e21-df7b-427f-89e6-6c50156d761c,user-16,support-assistant,Customer Support,Knowledge Search,Incident Agent,1,5380,2131,7511,0.07511,829,success,dev
2026-06-29T17:29:27.247093,Anthropic,Claude-4-Sonnet,a9437074-c0ae-4078-91f2-7abad47c7ee8,user-10,aiopsvista,Security,Knowledge Search,Support Agent,1,214,1946,2160,0.0216,2056,success,prod
2026-05-31T07:52:27.247111,Gemini,Gemini-2.5-Flash,0849faf3-2605-493c-9fe3-15fb339a09ac,user-46,incident-platform,Platform,Knowledge Search,Incident Agent,1,1943,2510,4453,0.04453,3137,timeout,prod
2026-05-31T05:34:27.247129,Vertex AI,Gemini-on-Vertex,07d990f0-f255-4942-925f-3895423804ab,user-10,aiopsvista,Customer Support,Code Review,Support Agent,1,5024,1149,6173,0.06173,4428,success,prod
2026-06-28T07:36:27.247147,Vertex AI,Gemini-on-Vertex,a6d6acb6-d3a7-4926-be1b-db9c0c431c7a,user-31,aiopsvista,Data Engineering,Customer Support,FinOps Agent,1,3981,466,4447,0.04447,1306,success,prod
2026-06-17T06:31:27.247164,Anthropic,Claude-4-Sonnet,16cfa454-10da-4b8a-a0fd-5985a51ae75b,user-36,support-assistant,Security,Customer Support,FinOps Agent,1,4386,1460,5846,0.05846,3275,success,prod
2026-06-27T03:07:27.247182,GitHub Copilot,Copilot-Chat,1968b267-55fb-48e7-b145-289eef0edb18,user-25,aiopsvista,Customer Support,Customer Support,FinOps Agent,1,1285,2866,4151,0.04151,1058,success,stage
2026-06-17T10:49:27.247199,Vertex AI,Gemini-on-Vertex,858f3ad3-a667-4f64-a9de-18a0c367dcae,user-38,security-copilot,Data Engineering,Documentation,Support Agent,1,1852,3759,5611,0.05611,2319,success,prod
2026-06-23T23:35:27.247216,GitHub Copilot,Copilot-Chat,6be43415-4fab-4eac-8489-24cab895e731,user-28,incident-platform,Data Engineering,Incident Analysis,Code Assistant,1,5779,1671,7450,0.0745,4883,success,prod
2026-06-13T15:56:27.247233,Gemini,Gemini-2.5-Pro,c9630d02-c520-4e92-bb26-b5f730364d08,user-17,support-assistant,Customer Support,Knowledge Search,Code Assistant,1,1411,2462,3873,0.03873,3914,success,prod
2026-06-23T07:19:27.247249,OpenAI,GPT-4.1,a7416fa5-bfdf-48c8-86dd-71aef1fd7403,user-14,developer-portal,Customer Support,Customer Support,Code Assistant,1,6655,400,7055,0.07055,4457,success,prod
2026-06-26T23:08:27.247275,OpenAI,GPT-4o,b4a675b6-ddd0-4561-ac1d-2eb1b1976fea,user-12,aiopsvista,Product Engineering,Knowledge Search,Security Agent,1,5815,331,6146,0.06146,2419,success,prod
2026-06-07T02:05:27.247300,Vertex AI,Gemini-on-Vertex,81e0c695-0222-4d85-a878-9b75c666fa4e,user-14,developer-portal,SRE,Documentation,FinOps Agent,1,6138,1413,7551,0.07551,4541,success,prod
2026-06-13T10:50:27.247318,Anthropic,Claude-4-Sonnet,6997707b-4b18-4982-8cd1-41c81e98d100,user-39,support-assistant,Platform,Knowledge Search,Incident Agent,1,4651,2707,7358,0.07358,4220,success,prod
2026-06-20T08:22:27.247335,Gemini,Gemini-2.5-Pro,e8cb0ada-c129-4f70-9552-80f91cedb984,user-20,aiopsvista,Customer Support,Knowledge Search,Platform Agent,1,4890,3502,8392,0.08392,2391,success,prod
2026-05-31T16:47:27.247352,Anthropic,Claude-4-Sonnet,c8f87794-4d16-436f-9ff3-0d5740553069,user-5,incident-platform,Product Engineering,Knowledge Search,FinOps Agent,1,1497,1187,2684,0.02684,4455,success,dev
2026-06-22T18:22:27.247369,Anthropic,Claude-4-Sonnet,7401ed67-1e01-40ba-95aa-309428f60850,user-21,aiopsvista,Data Engineering,CI/CD Assistant,Code Assistant,1,6602,1070,7672,0.07672,2450,success,prod
2026-06-22T03:19:27.247385,Anthropic,Claude-4-Sonnet,27dd014c-09f2-4a96-862d-4b5c45e9e57a,user-13,rag-platform,Security,Customer Support,FinOps Agent,1,6473,470,6943,0.06943,645,success,stage
2026-06-18T12:02:27.247402,GitHub Copilot,Copilot-Chat,03743c34-9240-49a8-bb2c-78ce1f4dc50c,user-39,security-copilot,Product Engineering,Knowledge Search,Support Agent,1,1964,2446,4410,0.0441,4244,success,prod
2026-06-07T22:27:27.247419,Vertex AI,Gemini-on-Vertex,7f02585c-6c4b-4f7b-80ee-1c897b18eefd,user-44,rag-platform,Customer Support,Code Review,Security Agent,1,535,3973,4508,0.04508,3852,success,stage
2026-06-25T15:18:27.247436,Gemini,Gemini-2.5-Pro,e1574e4b-f1e8-4545-8add-b3c1765b76c6,user-48,incident-platform,Product Engineering,Documentation,Support Agent,1,4066,165,4231,0.04231,778,success,prod
2026-06-06T02:14:27.247453,Anthropic,Claude-4-Sonnet,051135ef-45f0-415d-95b2-7fbd56a8ab12,user-45,rag-platform,Platform,Customer Support,FinOps Agent,1,5389,631,6020,0.0602,2037,success,stage
2026-05-31T08:49:27.247534,OpenAI,GPT-4o,db138aec-815f-4198-a410-d658c7f68e54,user-24,aiopsvista,SRE,CI/CD Assistant,FinOps Agent,1,1810,2620,4430,0.0443,2051,success,prod
